date,trade_code,high,low,open,close,volume
15-07-20,T15Y0425,0,0,0,0,0
14-07-20,T15Y0425,0,0,0,0,0
13-07-20,T15Y0425,0,0,0,0,0
12-07-20,T15Y0425,0,0,0,0,0
09-07-20,T15Y0425,0,0,0,0,0
08-07-20,T15Y0425,0,0,0,0,0
07-07-20,T15Y0425,0,0,0,0,0
06-07-20,T15Y0425,0,0,0,0,0
05-07-20,T15Y0425,0,0,0,0,0
02-07-20,T15Y0425,0,0,0,0,0
10-08-20,T15Y0426,0,0,0,0,0
09-08-20,T15Y0426,0,0,0,0,0
06-08-20,T15Y0426,0,0,0,0,0
05-08-20,T15Y0426,0,0,0,0,0
04-08-20,T15Y0426,0,0,0,0,0
03-08-20,T15Y0426,0,0,0,0,0
30-07-20,T15Y0426,0,0,0,0,0
29-07-20,T15Y0426,0,0,0,0,0
28-07-20,T15Y0426,0,0,0,0,0
27-07-20,T15Y0426,0,0,0,0,0
26-07-20,T15Y0426,0,0,0,0,0
23-07-20,T15Y0426,0,0,0,0,0
22-07-20,T15Y0426,0,0,0,0,0
21-07-20,T15Y0426,0,0,0,0,0
20-07-20,T15Y0426,0,0,0,0,0
19-07-20,T15Y0426,0,0,0,0,0
16-07-20,T15Y0426,0,0,0,0,0
15-07-20,T15Y0426,0,0,0,0,0
14-07-20,T15Y0426,0,0,0,0,0
13-07-20,T15Y0426,0,0,0,0,0
12-07-20,T15Y0426,0,0,0,0,0
09-07-20,T15Y0426,0,0,0,0,0
08-07-20,T15Y0426,0,0,0,0,0
07-07-20,T15Y0426,0,0,0,0,0
06-07-20,T15Y0426,0,0,0,0,0
05-07-20,T15Y0426,0,0,0,0,0
02-07-20,T15Y0426,0,0,0,0,0
10-08-20,T15Y0523,0,0,0,0,0
09-08-20,T15Y0523,0,0,0,0,0
06-08-20,T15Y0523,0,0,0,0,0
05-08-20,T15Y0523,0,0,0,0,0
04-08-20,T15Y0523,0,0,0,0,0
03-08-20,T15Y0523,0,0,0,0,0
30-07-20,T15Y0523,0,0,0,0,0
29-07-20,T15Y0523,0,0,0,0,0
28-07-20,T15Y0523,0,0,0,0,0
27-07-20,T15Y0523,0,0,0,0,0
26-07-20,T15Y0523,0,0,0,0,0
23-07-20,T15Y0523,0,0,0,0,0
22-07-20,T15Y0523,0,0,0,0,0
21-07-20,T15Y0523,0,0,0,0,0
20-07-20,T15Y0523,0,0,0,0,0
19-07-20,T15Y0523,0,0,0,0,0
16-07-20,T15Y0523,0,0,0,0,0
15-07-20,T15Y0523,0,0,0,0,0
14-07-20,T15Y0523,0,0,0,0,0
13-07-20,T15Y0523,0,0,0,0,0
12-07-20,T15Y0523,0,0,0,0,0
09-07-20,T15Y0523,0,0,0,0,0
08-07-20,T15Y0523,0,0,0,0,0
07-07-20,T15Y0523,0,0,0,0,0
06-07-20,T15Y0523,0,0,0,0,0
05-07-20,T15Y0523,0,0,0,0,0
02-07-20,T15Y0523,0,0,0,0,0
10-08-20,T15Y0524,0,0,0,0,0
09-08-20,T15Y0524,0,0,0,0,0
06-08-20,T15Y0524,0,0,0,0,0
05-08-20,T15Y0524,0,0,0,0,0
04-08-20,T15Y0524,0,0,0,0,0
03-08-20,T15Y0524,0,0,0,0,0
30-07-20,T15Y0524,0,0,0,0,0
29-07-20,T15Y0524,0,0,0,0,0
28-07-20,T15Y0524,0,0,0,0,0
27-07-20,T15Y0524,0,0,0,0,0
26-07-20,T15Y0524,0,0,0,0,0
23-07-20,T15Y0524,0,0,0,0,0
22-07-20,T15Y0524,0,0,0,0,0
21-07-20,T15Y0524,0,0,0,0,0
20-07-20,T15Y0524,0,0,0,0,0
19-07-20,T15Y0524,0,0,0,0,0
16-07-20,T15Y0524,0,0,0,0,0
15-07-20,T15Y0524,0,0,0,0,0
14-07-20,T15Y0524,0,0,0,0,0
13-07-20,T15Y0524,0,0,0,0,0
12-07-20,T15Y0524,0,0,0,0,0
09-07-20,T15Y0524,0,0,0,0,0
08-07-20,T15Y0524,0,0,0,0,0
07-07-20,T15Y0524,0,0,0,0,0
06-07-20,T15Y0524,0,0,0,0,0
05-07-20,T15Y0524,0,0,0,0,0
02-07-20,T15Y0524,0,0,0,0,0
10-08-20,T15Y0525,0,0,0,0,0
09-08-20,T15Y0525,0,0,0,0,0
06-08-20,T15Y0525,0,0,0,0,0
05-08-20,T15Y0525,0,0,0,0,0
04-08-20,T15Y0525,0,0,0,0,0
03-08-20,T15Y0525,0,0,0,0,0
30-07-20,T15Y0525,0,0,0,0,0
29-07-20,T15Y0525,0,0,0,0,0
28-07-20,T15Y0525,0,0,0,0,0
27-07-20,T15Y0525,0,0,0,0,0
26-07-20,T15Y0525,0,0,0,0,0
23-07-20,T15Y0525,0,0,0,0,0
22-07-20,T15Y0525,0,0,0,0,0
21-07-20,T15Y0525,0,0,0,0,0
20-07-20,T15Y0525,0,0,0,0,0
19-07-20,T15Y0525,0,0,0,0,0
16-07-20,T15Y0525,0,0,0,0,0
15-07-20,T15Y0525,0,0,0,0,0
14-07-20,T15Y0525,0,0,0,0,0
13-07-20,T15Y0525,0,0,0,0,0
12-07-20,T15Y0525,0,0,0,0,0
09-07-20,T15Y0525,0,0,0,0,0
08-07-20,T15Y0525,0,0,0,0,0
07-07-20,T15Y0525,0,0,0,0,0
06-07-20,T15Y0525,0,0,0,0,0
05-07-20,T15Y0525,0,0,0,0,0
02-07-20,T15Y0525,0,0,0,0,0
10-08-20,T15Y0526,0,0,0,0,0
09-08-20,T15Y0526,0,0,0,0,0
06-08-20,T15Y0526,0,0,0,0,0
05-08-20,T15Y0526,0,0,0,0,0
04-08-20,T15Y0526,0,0,0,0,0
03-08-20,T15Y0526,0,0,0,0,0
30-07-20,T15Y0526,0,0,0,0,0
29-07-20,T15Y0526,0,0,0,0,0
28-07-20,T15Y0526,0,0,0,0,0
27-07-20,T15Y0526,0,0,0,0,0
26-07-20,T15Y0526,0,0,0,0,0
23-07-20,T15Y0526,0,0,0,0,0
22-07-20,T15Y0526,0,0,0,0,0
21-07-20,T15Y0526,0,0,0,0,0
20-07-20,T15Y0526,0,0,0,0,0
19-07-20,T15Y0526,0,0,0,0,0
16-07-20,T15Y0526,0,0,0,0,0
15-07-20,T15Y0526,0,0,0,0,0
14-07-20,T15Y0526,0,0,0,0,0
13-07-20,T15Y0526,0,0,0,0,0
12-07-20,T15Y0526,0,0,0,0,0
09-07-20,T15Y0526,0,0,0,0,0
08-07-20,T15Y0526,0,0,0,0,0
07-07-20,T15Y0526,0,0,0,0,0
06-07-20,T15Y0526,0,0,0,0,0
05-07-20,T15Y0526,0,0,0,0,0
02-07-20,T15Y0526,0,0,0,0,0
10-08-20,T15Y0623,0,0,0,0,0
09-08-20,T15Y0623,0,0,0,0,0
06-08-20,T15Y0623,0,0,0,0,0
05-08-20,T15Y0623,0,0,0,0,0
04-08-20,T15Y0623,0,0,0,0,0
03-08-20,T15Y0623,0,0,0,0,0
30-07-20,T15Y0623,0,0,0,0,0
29-07-20,T15Y0623,0,0,0,0,0
28-07-20,T15Y0623,0,0,0,0,0
27-07-20,T15Y0623,0,0,0,0,0
26-07-20,T15Y0623,0,0,0,0,0
23-07-20,T15Y0623,0,0,0,0,0
22-07-20,T15Y0623,0,0,0,0,0
21-07-20,T15Y0623,0,0,0,0,0
20-07-20,T15Y0623,0,0,0,0,0
19-07-20,T15Y0623,0,0,0,0,0
16-07-20,T15Y0623,0,0,0,0,0
15-07-20,T15Y0623,0,0,0,0,0
14-07-20,T15Y0623,0,0,0,0,0
13-07-20,T15Y0623,0,0,0,0,0
12-07-20,T15Y0623,0,0,0,0,0
09-07-20,T15Y0623,0,0,0,0,0
08-07-20,T15Y0623,0,0,0,0,0
07-07-20,T15Y0623,0,0,0,0,0
06-07-20,T15Y0623,0,0,0,0,0
05-07-20,T15Y0623,0,0,0,0,0
02-07-20,T15Y0623,0,0,0,0,0
10-08-20,T15Y0624,0,0,0,0,0
09-08-20,T15Y0624,0,0,0,0,0
06-08-20,T15Y0624,0,0,0,0,0
05-08-20,T15Y0624,0,0,0,0,0
04-08-20,T15Y0624,0,0,0,0,0
03-08-20,T15Y0624,0,0,0,0,0
30-07-20,T15Y0624,0,0,0,0,0
29-07-20,T15Y0624,0,0,0,0,0
28-07-20,T15Y0624,0,0,0,0,0
27-07-20,T15Y0624,0,0,0,0,0
26-07-20,T15Y0624,0,0,0,0,0
23-07-20,T15Y0624,0,0,0,0,0
22-07-20,T15Y0624,0,0,0,0,0
21-07-20,T15Y0624,0,0,0,0,0
20-07-20,T15Y0624,0,0,0,0,0
19-07-20,T15Y0624,0,0,0,0,0
16-07-20,T15Y0624,0,0,0,0,0
15-07-20,T15Y0624,0,0,0,0,0
14-07-20,T15Y0624,0,0,0,0,0
13-07-20,T15Y0624,0,0,0,0,0
12-07-20,T15Y0624,0,0,0,0,0
09-07-20,T15Y0624,0,0,0,0,0
08-07-20,T15Y0624,0,0,0,0,0
07-07-20,T15Y0624,0,0,0,0,0
06-07-20,T15Y0624,0,0,0,0,0
05-07-20,T15Y0624,0,0,0,0,0
02-07-20,T15Y0624,0,0,0,0,0
10-08-20,T15Y0625,0,0,0,0,0
09-08-20,T15Y0625,0,0,0,0,0
06-08-20,T15Y0625,0,0,0,0,0
05-08-20,T15Y0625,0,0,0,0,0
04-08-20,T15Y0625,0,0,0,0,0
03-08-20,T15Y0625,0,0,0,0,0
30-07-20,T15Y0625,0,0,0,0,0
29-07-20,T15Y0625,0,0,0,0,0
28-07-20,T15Y0625,0,0,0,0,0
27-07-20,T15Y0625,0,0,0,0,0
26-07-20,T15Y0625,0,0,0,0,0
23-07-20,T15Y0625,0,0,0,0,0
22-07-20,T15Y0625,0,0,0,0,0
21-07-20,T15Y0625,0,0,0,0,0
20-07-20,T15Y0625,0,0,0,0,0
19-07-20,T15Y0625,0,0,0,0,0
16-07-20,T15Y0625,0,0,0,0,0
15-07-20,T15Y0625,0,0,0,0,0
14-07-20,T15Y0625,0,0,0,0,0
13-07-20,T15Y0625,0,0,0,0,0
12-07-20,T15Y0625,0,0,0,0,0
09-07-20,T15Y0625,0,0,0,0,0
08-07-20,T15Y0625,0,0,0,0,0
07-07-20,T15Y0625,0,0,0,0,0
06-07-20,T15Y0625,0,0,0,0,0
05-07-20,T15Y0625,0,0,0,0,0
02-07-20,T15Y0625,0,0,0,0,0
10-08-20,T15Y0626,0,0,0,0,0
09-08-20,T15Y0626,0,0,0,0,0
06-08-20,T15Y0626,0,0,0,0,0
05-08-20,T15Y0626,0,0,0,0,0
04-08-20,T15Y0626,0,0,0,0,0
03-08-20,T15Y0626,0,0,0,0,0
30-07-20,T15Y0626,0,0,0,0,0
29-07-20,T15Y0626,0,0,0,0,0
28-07-20,T15Y0626,0,0,0,0,0
27-07-20,T15Y0626,0,0,0,0,0
26-07-20,T15Y0626,0,0,0,0,0
23-07-20,T15Y0626,0,0,0,0,0
22-07-20,T15Y0626,0,0,0,0,0
21-07-20,T15Y0626,0,0,0,0,0
20-07-20,T15Y0626,0,0,0,0,0
19-07-20,T15Y0626,0,0,0,0,0
16-07-20,T15Y0626,0,0,0,0,0
15-07-20,T15Y0626,0,0,0,0,0
14-07-20,T15Y0626,0,0,0,0,0
13-07-20,T15Y0626,0,0,0,0,0
12-07-20,T15Y0626,0,0,0,0,0
09-07-20,T15Y0626,0,0,0,0,0
08-07-20,T15Y0626,0,0,0,0,0
07-07-20,T15Y0626,0,0,0,0,0
06-07-20,T15Y0626,0,0,0,0,0
05-07-20,T15Y0626,0,0,0,0,0
02-07-20,T15Y0626,0,0,0,0,0
10-08-20,T15Y0722,0,0,0,0,0
09-08-20,T15Y0722,0,0,0,0,0
06-08-20,T15Y0722,0,0,0,0,0
05-08-20,T15Y0722,0,0,0,0,0
04-08-20,T15Y0722,0,0,0,0,0
03-08-20,T15Y0722,0,0,0,0,0
30-07-20,T15Y0722,0,0,0,0,0
29-07-20,T15Y0722,0,0,0,0,0
28-07-20,T15Y0722,0,0,0,0,0
27-07-20,T15Y0722,0,0,0,0,0
26-07-20,T15Y0722,0,0,0,0,0
23-07-20,T15Y0722,0,0,0,0,0
22-07-20,T15Y0722,0,0,0,0,0
21-07-20,T15Y0722,0,0,0,0,0
20-07-20,T15Y0722,0,0,0,0,0
19-07-20,T15Y0722,0,0,0,0,0
16-07-20,T15Y0722,0,0,0,0,0
15-07-20,T15Y0722,0,0,0,0,0
14-07-20,T15Y0722,0,0,0,0,0
13-07-20,T15Y0722,0,0,0,0,0
12-07-20,T15Y0722,0,0,0,0,0
09-07-20,T15Y0722,0,0,0,0,0
08-07-20,T15Y0722,0,0,0,0,0
07-07-20,T15Y0722,0,0,0,0,0
06-07-20,T15Y0722,0,0,0,0,0
05-07-20,T15Y0722,0,0,0,0,0
02-07-20,T15Y0722,0,0,0,0,0
10-08-20,T15Y0723,0,0,0,0,0
09-08-20,T15Y0723,0,0,0,0,0
06-08-20,T15Y0723,0,0,0,0,0
05-08-20,T15Y0723,0,0,0,0,0
04-08-20,T15Y0723,0,0,0,0,0
03-08-20,T15Y0723,0,0,0,0,0
30-07-20,T15Y0723,0,0,0,0,0
29-07-20,T15Y0723,0,0,0,0,0
28-07-20,T15Y0723,0,0,0,0,0
27-07-20,T15Y0723,0,0,0,0,0
26-07-20,T15Y0723,0,0,0,0,0
23-07-20,T15Y0723,0,0,0,0,0
22-07-20,T15Y0723,0,0,0,0,0
21-07-20,T15Y0723,0,0,0,0,0
20-07-20,T15Y0723,0,0,0,0,0
19-07-20,T15Y0723,0,0,0,0,0
16-07-20,T15Y0723,0,0,0,0,0
15-07-20,T15Y0723,0,0,0,0,0
14-07-20,T15Y0723,0,0,0,0,0
13-07-20,T15Y0723,0,0,0,0,0
12-07-20,T15Y0723,0,0,0,0,0
09-07-20,T15Y0723,0,0,0,0,0
08-07-20,T15Y0723,0,0,0,0,0
07-07-20,T15Y0723,0,0,0,0,0
06-07-20,T15Y0723,0,0,0,0,0
05-07-20,T15Y0723,0,0,0,0,0
02-07-20,T15Y0723,0,0,0,0,0
10-08-20,T15Y0724,0,0,0,0,0
09-08-20,T15Y0724,0,0,0,0,0
06-08-20,T15Y0724,0,0,0,0,0
05-08-20,T15Y0724,0,0,0,0,0
04-08-20,T15Y0724,0,0,0,0,0
03-08-20,T15Y0724,0,0,0,0,0
30-07-20,T15Y0724,0,0,0,0,0
29-07-20,T15Y0724,0,0,0,0,0
28-07-20,T15Y0724,0,0,0,0,0
27-07-20,T15Y0724,0,0,0,0,0
26-07-20,T15Y0724,0,0,0,0,0
23-07-20,T15Y0724,0,0,0,0,0
22-07-20,T15Y0724,0,0,0,0,0
21-07-20,T15Y0724,0,0,0,0,0
20-07-20,T15Y0724,0,0,0,0,0
19-07-20,T15Y0724,0,0,0,0,0
16-07-20,T15Y0724,0,0,0,0,0
15-07-20,T15Y0724,0,0,0,0,0
14-07-20,T15Y0724,0,0,0,0,0
13-07-20,T15Y0724,0,0,0,0,0
12-07-20,T15Y0724,0,0,0,0,0
09-07-20,T15Y0724,0,0,0,0,0
08-07-20,T15Y0724,0,0,0,0,0
07-07-20,T15Y0724,0,0,0,0,0
06-07-20,T15Y0724,0,0,0,0,0
05-07-20,T15Y0724,0,0,0,0,0
02-07-20,T15Y0724,0,0,0,0,0
10-08-20,T15Y0725,0,0,0,0,0
09-08-20,T15Y0725,0,0,0,0,0
06-08-20,T15Y0725,0,0,0,0,0
05-08-20,T15Y0725,0,0,0,0,0
04-08-20,T15Y0725,0,0,0,0,0
03-08-20,T15Y0725,0,0,0,0,0
30-07-20,T15Y0725,0,0,0,0,0
29-07-20,T15Y0725,0,0,0,0,0
28-07-20,T15Y0725,0,0,0,0,0
27-07-20,T15Y0725,0,0,0,0,0
26-07-20,T15Y0725,0,0,0,0,0
23-07-20,T15Y0725,0,0,0,0,0
22-07-20,T15Y0725,0,0,0,0,0
21-07-20,T15Y0725,0,0,0,0,0
20-07-20,T15Y0725,0,0,0,0,0
19-07-20,T15Y0725,0,0,0,0,0
16-07-20,T15Y0725,0,0,0,0,0
15-07-20,T15Y0725,0,0,0,0,0
14-07-20,T15Y0725,0,0,0,0,0
13-07-20,T15Y0725,0,0,0,0,0
12-07-20,T15Y0725,0,0,0,0,0
09-07-20,T15Y0725,0,0,0,0,0
08-07-20,T15Y0725,0,0,0,0,0
07-07-20,T15Y0725,0,0,0,0,0
06-07-20,T15Y0725,0,0,0,0,0
05-07-20,T15Y0725,0,0,0,0,0
02-07-20,T15Y0725,0,0,0,0,0
10-08-20,T15Y0822,0,0,0,0,0
09-08-20,T15Y0822,0,0,0,0,0
06-08-20,T15Y0822,0,0,0,0,0
05-08-20,T15Y0822,0,0,0,0,0
04-08-20,T15Y0822,0,0,0,0,0
03-08-20,T15Y0822,0,0,0,0,0
30-07-20,T15Y0822,0,0,0,0,0
29-07-20,T15Y0822,0,0,0,0,0
28-07-20,T15Y0822,0,0,0,0,0
27-07-20,T15Y0822,0,0,0,0,0
26-07-20,T15Y0822,0,0,0,0,0
23-07-20,T15Y0822,0,0,0,0,0
22-07-20,T15Y0822,0,0,0,0,0
21-07-20,T15Y0822,0,0,0,0,0
20-07-20,T15Y0822,0,0,0,0,0
19-07-20,T15Y0822,0,0,0,0,0
16-07-20,T15Y0822,0,0,0,0,0
15-07-20,T15Y0822,0,0,0,0,0
14-07-20,T15Y0822,0,0,0,0,0
13-07-20,T15Y0822,0,0,0,0,0
12-07-20,T15Y0822,0,0,0,0,0
09-07-20,T15Y0822,0,0,0,0,0
08-07-20,T15Y0822,0,0,0,0,0
07-07-20,T15Y0822,0,0,0,0,0
06-07-20,T15Y0822,0,0,0,0,0
05-07-20,T15Y0822,0,0,0,0,0
02-07-20,T15Y0822,0,0,0,0,0
10-08-20,T15Y0823,0,0,0,0,0
09-08-20,T15Y0823,0,0,0,0,0
06-08-20,T15Y0823,0,0,0,0,0
05-08-20,T15Y0823,0,0,0,0,0
04-08-20,T15Y0823,0,0,0,0,0
03-08-20,T15Y0823,0,0,0,0,0
30-07-20,T15Y0823,0,0,0,0,0
29-07-20,T15Y0823,0,0,0,0,0
28-07-20,T15Y0823,0,0,0,0,0
27-07-20,T15Y0823,0,0,0,0,0
26-07-20,T15Y0823,0,0,0,0,0
23-07-20,T15Y0823,0,0,0,0,0
22-07-20,T15Y0823,0,0,0,0,0
21-07-20,T15Y0823,0,0,0,0,0
20-07-20,T15Y0823,0,0,0,0,0
19-07-20,T15Y0823,0,0,0,0,0
16-07-20,T15Y0823,0,0,0,0,0
15-07-20,T15Y0823,0,0,0,0,0
14-07-20,T15Y0823,0,0,0,0,0
13-07-20,T15Y0823,0,0,0,0,0
12-07-20,T15Y0823,0,0,0,0,0
09-07-20,T15Y0823,0,0,0,0,0
08-07-20,T15Y0823,0,0,0,0,0
07-07-20,T15Y0823,0,0,0,0,0
06-07-20,T15Y0823,0,0,0,0,0
05-07-20,T15Y0823,0,0,0,0,0
02-07-20,T15Y0823,0,0,0,0,0
10-08-20,T15Y0824,0,0,0,0,0
09-08-20,T15Y0824,0,0,0,0,0
06-08-20,T15Y0824,0,0,0,0,0
05-08-20,T15Y0824,0,0,0,0,0
04-08-20,T15Y0824,0,0,0,0,0
03-08-20,T15Y0824,0,0,0,0,0
30-07-20,T15Y0824,0,0,0,0,0
29-07-20,T15Y0824,0,0,0,0,0
28-07-20,T15Y0824,0,0,0,0,0
27-07-20,T15Y0824,0,0,0,0,0
26-07-20,T15Y0824,0,0,0,0,0
23-07-20,T15Y0824,0,0,0,0,0
22-07-20,T15Y0824,0,0,0,0,0
21-07-20,T15Y0824,0,0,0,0,0
20-07-20,T15Y0824,0,0,0,0,0
19-07-20,T15Y0824,0,0,0,0,0
16-07-20,T15Y0824,0,0,0,0,0
15-07-20,T15Y0824,0,0,0,0,0
14-07-20,T15Y0824,0,0,0,0,0
13-07-20,T15Y0824,0,0,0,0,0
12-07-20,T15Y0824,0,0,0,0,0
09-07-20,T15Y0824,0,0,0,0,0
08-07-20,T15Y0824,0,0,0,0,0
07-07-20,T15Y0824,0,0,0,0,0
06-07-20,T15Y0824,0,0,0,0,0
05-07-20,T15Y0824,0,0,0,0,0
02-07-20,T15Y0824,0,0,0,0,0
10-08-20,T15Y0825,0,0,0,0,0
09-08-20,T15Y0825,0,0,0,0,0
06-08-20,T15Y0825,0,0,0,0,0
05-08-20,T15Y0825,0,0,0,0,0
04-08-20,T15Y0825,0,0,0,0,0
03-08-20,T15Y0825,0,0,0,0,0
30-07-20,T15Y0825,0,0,0,0,0
29-07-20,T15Y0825,0,0,0,0,0
28-07-20,T15Y0825,0,0,0,0,0
27-07-20,T15Y0825,0,0,0,0,0
26-07-20,T15Y0825,0,0,0,0,0
23-07-20,T15Y0825,0,0,0,0,0
22-07-20,T15Y0825,0,0,0,0,0
21-07-20,T15Y0825,0,0,0,0,0
20-07-20,T15Y0825,0,0,0,0,0
19-07-20,T15Y0825,0,0,0,0,0
16-07-20,T15Y0825,0,0,0,0,0
15-07-20,T15Y0825,0,0,0,0,0
14-07-20,T15Y0825,0,0,0,0,0
13-07-20,T15Y0825,0,0,0,0,0
12-07-20,T15Y0825,0,0,0,0,0
09-07-20,T15Y0825,0,0,0,0,0
08-07-20,T15Y0825,0,0,0,0,0
07-07-20,T15Y0825,0,0,0,0,0
06-07-20,T15Y0825,0,0,0,0,0
05-07-20,T15Y0825,0,0,0,0,0
02-07-20,T15Y0825,0,0,0,0,0
10-08-20,T15Y0826,0,0,0,0,0
09-08-20,T15Y0826,0,0,0,0,0
06-08-20,T15Y0826,0,0,0,0,0
05-08-20,T15Y0826,0,0,0,0,0
04-08-20,T15Y0826,0,0,0,0,0
03-08-20,T15Y0826,0,0,0,0,0
30-07-20,T15Y0826,0,0,0,0,0
29-07-20,T15Y0826,0,0,0,0,0
28-07-20,T15Y0826,0,0,0,0,0
27-07-20,T15Y0826,0,0,0,0,0
26-07-20,T15Y0826,0,0,0,0,0
23-07-20,T15Y0826,0,0,0,0,0
22-07-20,T15Y0826,0,0,0,0,0
21-07-20,T15Y0826,0,0,0,0,0
20-07-20,T15Y0826,0,0,0,0,0
19-07-20,T15Y0826,0,0,0,0,0
16-07-20,T15Y0826,0,0,0,0,0
15-07-20,T15Y0826,0,0,0,0,0
14-07-20,T15Y0826,0,0,0,0,0
13-07-20,T15Y0826,0,0,0,0,0
12-07-20,T15Y0826,0,0,0,0,0
09-07-20,T15Y0826,0,0,0,0,0
08-07-20,T15Y0826,0,0,0,0,0
07-07-20,T15Y0826,0,0,0,0,0
06-07-20,T15Y0826,0,0,0,0,0
05-07-20,T15Y0826,0,0,0,0,0
02-07-20,T15Y0826,0,0,0,0,0
10-08-20,T15Y0922,0,0,0,0,0
09-08-20,T15Y0922,0,0,0,0,0
06-08-20,T15Y0922,0,0,0,0,0
05-08-20,T15Y0922,0,0,0,0,0
04-08-20,T15Y0922,0,0,0,0,0
03-08-20,T15Y0922,0,0,0,0,0
30-07-20,T15Y0922,0,0,0,0,0
29-07-20,T15Y0922,0,0,0,0,0
28-07-20,T15Y0922,0,0,0,0,0
27-07-20,T15Y0922,0,0,0,0,0
26-07-20,T15Y0922,0,0,0,0,0
23-07-20,T15Y0922,0,0,0,0,0
22-07-20,T15Y0922,0,0,0,0,0
21-07-20,T15Y0922,0,0,0,0,0
20-07-20,T15Y0922,0,0,0,0,0
19-07-20,T15Y0922,0,0,0,0,0
16-07-20,T15Y0922,0,0,0,0,0
15-07-20,T15Y0922,0,0,0,0,0
14-07-20,T15Y0922,0,0,0,0,0
13-07-20,T15Y0922,0,0,0,0,0
12-07-20,T15Y0922,0,0,0,0,0
09-07-20,T15Y0922,0,0,0,0,0
08-07-20,T15Y0922,0,0,0,0,0
07-07-20,T15Y0922,0,0,0,0,0
06-07-20,T15Y0922,0,0,0,0,0
05-07-20,T15Y0922,0,0,0,0,0
02-07-20,T15Y0922,0,0,0,0,0
10-08-20,T15Y0923,0,0,0,0,0
09-08-20,T15Y0923,0,0,0,0,0
06-08-20,T15Y0923,0,0,0,0,0
05-08-20,T15Y0923,0,0,0,0,0
04-08-20,T15Y0923,0,0,0,0,0
03-08-20,T15Y0923,0,0,0,0,0
30-07-20,T15Y0923,0,0,0,0,0
29-07-20,T15Y0923,0,0,0,0,0
28-07-20,T15Y0923,0,0,0,0,0
27-07-20,T15Y0923,0,0,0,0,0
26-07-20,T15Y0923,0,0,0,0,0
23-07-20,T15Y0923,0,0,0,0,0
22-07-20,T15Y0923,0,0,0,0,0
21-07-20,T15Y0923,0,0,0,0,0
20-07-20,T15Y0923,0,0,0,0,0
19-07-20,T15Y0923,0,0,0,0,0
16-07-20,T15Y0923,0,0,0,0,0
15-07-20,T15Y0923,0,0,0,0,0
14-07-20,T15Y0923,0,0,0,0,0
13-07-20,T15Y0923,0,0,0,0,0
12-07-20,T15Y0923,0,0,0,0,0
09-07-20,T15Y0923,0,0,0,0,0
08-07-20,T15Y0923,0,0,0,0,0
07-07-20,T15Y0923,0,0,0,0,0
06-07-20,T15Y0923,0,0,0,0,0
05-07-20,T15Y0923,0,0,0,0,0
02-07-20,T15Y0923,0,0,0,0,0
10-08-20,T15Y0924,0,0,0,0,0
09-08-20,T15Y0924,0,0,0,0,0
06-08-20,T15Y0924,0,0,0,0,0
05-08-20,T15Y0924,0,0,0,0,0
04-08-20,T15Y0924,0,0,0,0,0
03-08-20,T15Y0924,0,0,0,0,0
30-07-20,T15Y0924,0,0,0,0,0
29-07-20,T15Y0924,0,0,0,0,0
28-07-20,T15Y0924,0,0,0,0,0
27-07-20,T15Y0924,0,0,0,0,0
26-07-20,T15Y0924,0,0,0,0,0
23-07-20,T15Y0924,0,0,0,0,0
22-07-20,T15Y0924,0,0,0,0,0
21-07-20,T15Y0924,0,0,0,0,0
20-07-20,T15Y0924,0,0,0,0,0
19-07-20,T15Y0924,0,0,0,0,0
16-07-20,T15Y0924,0,0,0,0,0
15-07-20,T15Y0924,0,0,0,0,0
14-07-20,T15Y0924,0,0,0,0,0
13-07-20,T15Y0924,0,0,0,0,0
12-07-20,T15Y0924,0,0,0,0,0
09-07-20,T15Y0924,0,0,0,0,0
08-07-20,T15Y0924,0,0,0,0,0
07-07-20,T15Y0924,0,0,0,0,0
06-07-20,T15Y0924,0,0,0,0,0
05-07-20,T15Y0924,0,0,0,0,0
02-07-20,T15Y0924,0,0,0,0,0
10-08-20,T15Y0925,0,0,0,0,0
09-08-20,T15Y0925,0,0,0,0,0
06-08-20,T15Y0925,0,0,0,0,0
05-08-20,T15Y0925,0,0,0,0,0
04-08-20,T15Y0925,0,0,0,0,0
03-08-20,T15Y0925,0,0,0,0,0
30-07-20,T15Y0925,0,0,0,0,0
29-07-20,T15Y0925,0,0,0,0,0
28-07-20,T15Y0925,0,0,0,0,0
27-07-20,T15Y0925,0,0,0,0,0
26-07-20,T15Y0925,0,0,0,0,0
23-07-20,T15Y0925,0,0,0,0,0
22-07-20,T15Y0925,0,0,0,0,0
21-07-20,T15Y0925,0,0,0,0,0
20-07-20,T15Y0925,0,0,0,0,0
19-07-20,T15Y0925,0,0,0,0,0
16-07-20,T15Y0925,0,0,0,0,0
15-07-20,T15Y0925,0,0,0,0,0
14-07-20,T15Y0925,0,0,0,0,0
13-07-20,T15Y0925,0,0,0,0,0
12-07-20,T15Y0925,0,0,0,0,0
09-07-20,T15Y0925,0,0,0,0,0
08-07-20,T15Y0925,0,0,0,0,0
07-07-20,T15Y0925,0,0,0,0,0
06-07-20,T15Y0925,0,0,0,0,0
05-07-20,T15Y0925,0,0,0,0,0
02-07-20,T15Y0925,0,0,0,0,0
10-08-20,T15Y0926,0,0,0,0,0
09-08-20,T15Y0926,0,0,0,0,0
06-08-20,T15Y0926,0,0,0,0,0
